date,headline,abstract,snippet,lead_paragraph,web_url,section,subsection,byline,document_type,news_desk,type_of_material,word_count,source,keywords
2025-02-12T21:17:54Z,The Trump Administration Has Been Sued 600 Times. Track These Cases.,Follow the lawsuits and rulings that are challenging President Trump's executive orders.,Follow the lawsuits and rulings that are challenging President Trump's executive orders.,,https://www.nytimes.com/interactive/2026/us/trump-administration-lawsuits.html,U.S.,,"By Emma Schartz, Camille Baker, Seamus Hughes, Bernard Mokam, Jasmine C. Lee, Lazaro Gamio, Alex Lemonides, Sarah Cahalan and Mattathias Schwartz",interactive,National,Interactive Feature,0,The New York Times,"Trump, Donald J, Suits and Litigation (Civil), Presidential Power (US), Musk, Elon, Federal Courts (US), Storming of the US Capitol (Jan, 2021), Citizenship and Naturalization"
2025-12-22T10:02:54Z,"How to Make Your Road Trip Safer, Whatever the Weather","Be sure you have the right equipment and apps for weather and traffic, and don’t forget to check those tires. Here are more tips for hitting the highway.","Be sure you have the right equipment and apps for weather and traffic, and don’t forget to check those tires. Here are more tips for hitting the highway.",,https://www.nytimes.com/2025/12/22/travel/road-trip-driving-weather-safety-tips.html,Travel,,By Eric A. Taub,article,Travel,News,906,The New York Times,"Road Trips, Traffic Accidents and Safety, Travel and Vacations, Holidays and Special Occasions, Content Type: Service, Electric and Hybrid Vehicles, Tires"
2025-12-23T17:00:00Z,Seared Orange Chicken and Broccoli,"If you like the pucker of fresh citrus and the punch of raw ginger and chile, this <a href=""https://cooking.nytimes.com/recipes/1024510-orange-chicken?algo=cooking_search_relevance_metric_ios_and_web&amp;fellback=false&amp;imp_id=2271567967591274&amp;req_id=2344023446918453&amp;surface=cooking-search&amp;variant=0_relevance_reranking"">orange chicken</a>-inspired dish is for you. Skip making a glaze and instead let the cooked chicken and broccoli rest in a sauce of tangerine juice, soy sauce, vinegar, sesame oil, ginger and chile. The chicken will come out juicy, even if you overcook it a bit, since it rested in the sauce. This dish is as good warm over rice or soba as it is cold over iceberg lettuce for lunch the next day. Swap in any quick-searing protein or vegetable — steak, tofu, asparagus, bell peppers — as you like.",,,https://cooking.nytimes.com/recipes/765910967-seared-orange-chicken-and-broccoli,,,Ali Slagle,recipe,,Recipe,0,,"Chicken Breast, Broccoli, Orange, Poultry, Dinner, Main Course, Healthy, Sear, Chinese American Inspired, Quick, Easy, Weeknight, Great Leftovers, Boneless Chicken Thigh, Stovetop, Lunch, Dairy-Free"
2025-12-27T08:05:01Z,What to Know About the Vote in Myanmar,"Elections seen widely as a sham are coming to an end, as the junta fights a ruinous civil war and as the main opposition remains barred or jailed.","Elections seen widely as a sham are coming to an end, as the junta fights a ruinous civil war and as the main opposition remains barred or jailed.",,https://www.nytimes.com/2025/12/27/world/asia/what-to-know-myanmar-vote.html,World,Asia Pacific,By Richard C. Paddock,article,Foreign,News,1062,The New York Times,"Elections, War and Armed Conflicts, Coups D'Etat and Attempted Coups D'Etat, Political Prisoners, Politics and Government, Tatmadaw (Myanmar), National League for Democracy (Myanmar), Min Aung Hlaing, Myanmar"
2025-03-27T16:00:27Z,Columbia University Locked Its Campus and Unleashed a Contentious Debate,"Students and neighbors are suing the school, magnifying the broader complaint that institutions stifle free expression when they restrict access to public spaces following protests.","Students and neighbors are suing the school, magnifying the broader complaint that institutions stifle free expression when they restrict access to public spaces following protests.",,https://www.nytimes.com/2025/03/27/realestate/columbia-university-public-access-lawsuit-protests.html,Real Estate,,By Anna Kodé and Karsten Moran,article,RealEstate,News,2098,The New York Times,"Colleges and Universities, Columbia University, Pro-Palestinian Campus Protests (2023- ), Israel-Gaza War (2023- ), United States Politics and Government, Freedom of Speech and Expression, Law and Legislation, Land Use Policies, Parks and Other Recreation Areas, Privately Owned Public Spaces, First Amendment (US Constitution), Morningside Heights (Manhattan, NY), Suits and Litigation (Civil)"
2025-11-17T02:21:55Z,‘It’s a Culture Now of Fear’: A Year of Chaos Inside the Justice Department,Sixty former staffers describe an environment of suspicion and intimidation within the nation’s most powerful law enforcement agency.,Sixty former staffers describe an environment of suspicion and intimidation within the nation’s most powerful law enforcement agency.,,https://www.nytimes.com/interactive/2025/11/16/magazine/trump-justice-department-staff-attorneys.html,Magazine,,By Emily Bazelon and Rachel Poser,interactive,Magazine,Interactive Feature,0,The New York Times,"Justice Department, Trump, Donald J, Ethics and Official Misconduct, Conflicts of Interest, Storming of the US Capitol (Jan, 2021), Amnesties, Commutations and Pardons, Bondi, Pamela J, United States Politics and Government, Legal Profession, Bove, Emil, Blanche, Todd (Attorney)"
2025-10-07T20:20:19Z,Crossplay Game Review,Information about Crossplay Game Review.,Information about Crossplay Game Review.,,https://www.nytimes.com/interactive/2025/upshot/crossplay-game-review.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,
2025-10-28T21:00:46Z,A Timeline of Trump’s Strikes on Vessels He Says Are Smuggling Drugs,President Trump’s military campaign has killed more than 100 people in the waters off Central and South America. The strikes have been widely criticized as illegal.,President Trump’s military campaign has killed more than 100 people in the waters off Central and South America. The strikes have been widely criticized as illegal.,,https://www.nytimes.com/article/trump-drug-boat-strikes-timeline.html,U.S.,Politics,By Anushka Patil,article,Live,News,2258,The New York Times,"United States Politics and Government, United States International Relations, Smuggling, United States Defense and Military Forces, Presidential Power (US), Drug Cartels, National Liberation Army (Colombia), Defense Department, Hegseth, Pete, Trump, Donald J, Holsey, Alvin, US Strikes on Alleged Drug Traffickers (2025- )"
2025-11-25T20:42:25Z,Tracking Freezing Temperatures Across the World,See detailed maps of the latest temperature forecasts across the world.,See detailed maps of the latest temperature forecasts across the world.,,https://www.nytimes.com/interactive/2025/world/global-cold-map-tracker.html,World,,"By Lazaro Gamio, Zach Levitt, Elena Shao, Malika Khurana and William B. Davis",interactive,Graphics,Interactive Feature,0,The New York Times,"Weather, Cold and Cold Spells, Temperature"
2025-11-07T16:00:41Z,Grammy Awards 2026: The Full List of Nominees,"Artists, albums and songs competing for trophies at the 68th annual ceremony were announced on Friday. The show will take place on Feb. 1, 2026, at Crypto.com Arena in Los Angeles.","Artists, albums and songs competing for trophies at the 68th annual ceremony were announced on Friday. The show will take place on Feb. 1, 2026, at Crypto.com Arena in Los Angeles.",,https://www.nytimes.com/2025/11/07/arts/music/grammys-nominee-list-2026.html,Arts,Music,,article,Culture,News,5083,The New York Times,"Grammy Awards, Music, Pop and Rock Music, Rap and Hip-Hop, Country Music, Jazz, Classical Music, Latin Music, Rhythm and Blues (Music), Lamar, Kendrick, Lady Gaga, Bad Bunny (Singer), Carpenter, Sabrina (1999- ), Clipse, Doechii (1998- ), SZA (Singer), Turnstile (Music Group), Tyler, the Creator, Thomas, Leon III (1993- )"
2025-10-30T00:07:55Z,Tracking U.S. Military Killings in Boat Attacks,"In four months, the Trump administration has killed scores of people it accused of smuggling drugs aboard boats. Here are the acknowledged strikes so far.","In four months, the Trump administration has killed scores of people it accused of smuggling drugs aboard boats. Here are the acknowledged strikes so far.",,https://www.nytimes.com/interactive/2025/10/29/us/us-caribbean-pacific-boat-strikes.html,U.S.,,"By Lazaro Gamio, Carol Rosenberg and Charlie Savage",interactive,Graphics,Interactive Feature,0,The New York Times,"US Strikes on Alleged Drug Traffickers (2025- ), Targeted Killings, Drug Cartels, Drug Abuse and Traffic, Trump, Donald J, Hegseth, Pete, United States Defense and Military Forces, Defense Department, Caribbean Area, Venezuela, US-Venezuela Conflict (2025- )"
2025-09-19T09:00:14Z,My Kids Love Dav Pilkey Books. What Should They Read Next?,"Twelve recommendations for fans of the Dog Man, Captain Underpants and Cat Kid Comic Club series.","Twelve recommendations for fans of the Dog Man, Captain Underpants and Cat Kid Comic Club series.",,https://www.nytimes.com/2025/09/19/books/review/graphic-novels-kids-dav-pilkey.html,Books,Book Review,By Travis Jonker,article,BookReview,Review,1278,The New York Times,"Books and Literature, Children and Childhood, genre-books-childrens, genre-books-graphic-novels-comic-books, Pilkey, Dav, Cat Ninja (Book), Cody, Matthew, Mercado, Yehudi, Super Pancake (Book), Lloyd, Megan Wagner, Alwar, Abhi, Mayor Good Boy (Book), Scheidt, Dave (Book), Harmon, Miranda, The First Cat in Space Ate Pizza (Book), Barnett, Mac, Harris, Shawn (Artist), The 13-Story Treehouse (Book), Griffiths, Andy (1961- ), Denton, Terry (Illustrator), Phoebe and Her Unicorn (Book), Simpson, Dana, Investigators (Book), Green, John Patrick (Author), Mia Mayhem Is a Superhero! (Book), West, Kara, Hernandez, Leeza, Pizza and Taco: Whos the Best? (Book), Shaskan, Stephen, Max Meow: Cat Crusader (Book), Gallagher, John, Your Pal Fred (Book), Rex, Michael, The Snips: A Bad Buzz Day (Book), Raul the Third, Dog Man Series (Book)"
2025-11-25T20:42:25Z,Tracking Freezing Temperatures Across the World,See detailed maps of the latest temperature forecasts across the world.,See detailed maps of the latest temperature forecasts across the world.,,https://www.nytimes.com/interactive/2025/world/global-cold-map-tracker.html,World,,"By Lazaro Gamio, Zach Levitt, Elena Shao, Malika Khurana and William B. Davis",interactive,Graphics,Interactive Feature,0,The New York Times,"Weather, Cold and Cold Spells, Temperature"
2025-11-07T16:00:41Z,Grammy Awards 2026: The Full List of Nominees,"Artists, albums and songs competing for trophies at the 68th annual ceremony were announced on Friday. The show will take place on Feb. 1, 2026, at Crypto.com Arena in Los Angeles.","Artists, albums and songs competing for trophies at the 68th annual ceremony were announced on Friday. The show will take place on Feb. 1, 2026, at Crypto.com Arena in Los Angeles.",,https://www.nytimes.com/2025/11/07/arts/music/grammys-nominee-list-2026.html,Arts,Music,,article,Culture,News,5083,The New York Times,"Grammy Awards, Music, Pop and Rock Music, Rap and Hip-Hop, Country Music, Jazz, Classical Music, Latin Music, Rhythm and Blues (Music), Lamar, Kendrick, Lady Gaga, Bad Bunny (Singer), Carpenter, Sabrina (1999- ), Clipse, Doechii (1998- ), SZA (Singer), Turnstile (Music Group), Tyler, the Creator, Thomas, Leon III (1993- )"
2025-10-30T00:07:55Z,Tracking U.S. Military Killings in Boat Attacks,"In four months, the Trump administration has killed scores of people it accused of smuggling drugs aboard boats. Here are the acknowledged strikes so far.","In four months, the Trump administration has killed scores of people it accused of smuggling drugs aboard boats. Here are the acknowledged strikes so far.",,https://www.nytimes.com/interactive/2025/10/29/us/us-caribbean-pacific-boat-strikes.html,U.S.,,"By Lazaro Gamio, Carol Rosenberg and Charlie Savage",interactive,Graphics,Interactive Feature,0,The New York Times,"US Strikes on Alleged Drug Traffickers (2025- ), Targeted Killings, Drug Cartels, Drug Abuse and Traffic, Trump, Donald J, Hegseth, Pete, United States Defense and Military Forces, Defense Department, Caribbean Area, Venezuela, US-Venezuela Conflict (2025- )"
2025-10-24T17:27:06Z,"Flashback: Your Weekly History Quiz, Oct. 25, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/10/24/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-12-24T10:02:31Z,"ICE Sweeps Into Ohio, Stirring Fear Among Somalis and Other Immigrants","After Mayor Andrew Ginther of Columbus said that its policy prohibited local cooperation on immigration enforcement, Elon Musk called him a “traitor.”","After Mayor Andrew Ginther of Columbus said that its policy prohibited local cooperation on immigration enforcement, Elon Musk called him a “traitor.”",,https://www.nytimes.com/2025/12/24/us/ice-columbus-ohio-somalis-immigrants.html,U.S.,,By Billy Witz and Kevin Williams,article,National,News,1126,The New York Times,"Illegal Immigration, Deportation, United States Politics and Government, Immigration and Emigration, Somali-Americans, Refugees and Displaced Persons, Immigration and Customs Enforcement (US), Musk, Elon, Trump, Donald J, Columbus (Ohio), Ohio"
2025-08-26T18:05:05Z,4 Rules for Buying the Best Olive Oil,A good olive oil can truly make a dish. Here’s Andy Baraghani’s advice for how to shop and cook with it.,A good olive oil can truly make a dish. Here’s Andy Baraghani’s advice for how to shop and cook with it.,,https://cooking.nytimes.com/article/olive-oil,Food,,By Andy Baraghani,article,Dining,NYT Cooking,879,The New York Times,"Oils and Fats, Content Type: Service, Cooking and Cookbooks"
2025-11-28T20:31:12Z,"Flashback: Your Weekly History Quiz, Nov. 29, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/11/28/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-10-31T17:16:01Z,"Flashback: Your Weekly History Quiz, Nov. 1, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/10/31/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-05-02T18:00:01Z,"Flashback: Your Weekly History Quiz, May 3, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/05/02/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-07-11T17:40:13Z,"Flashback: Your Weekly History Quiz, July 12, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/07/11/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-07-11T17:40:13Z,"Flashback: Your Weekly History Quiz, July 12, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/07/11/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-09-12T18:13:29Z,"Flashback: Your Weekly History Quiz, Sept. 13, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/09/12/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-08-22T18:23:01Z,"Flashback: Your Weekly History Quiz, Aug. 23, 2025",Can you sort 8 historical events?,Can you sort 8 historical events?,,https://www.nytimes.com/interactive/2025/08/22/upshot/flashback.html,The Upshot,,,interactive,,Interactive Feature,0,The New York Times,Content Type: Quiz
2025-12-03T10:01:49Z,Your Guide to Paris,"From the must-see locations to the most frequently asked questions, our guide has all you need to plan your next visit.","From the must-see locations to the most frequently asked questions, our guide has all you need to plan your next visit.",,https://www.nytimes.com/interactive/2026/travel/paris-france-guide.html,Travel,,By Lindsey Tramuta,interactive,Travel,Interactive Feature,0,The New York Times,"Travel and Vacations, Paris (France), Hotels and Travel Lodgings, Restaurants, Museums, Shopping and Retail, vis-design, Seine River (France), Eiffel Tower (Paris), Louvre Museum, Sacre Coeur Basilica, Pantheon (Paris, France), Tuileries Gardens (Paris, France)"
2025-12-30T14:20:45Z,Is Thwaites Still the ‘Doomsday Glacier’?,"Recent research has led scientists to new conclusions about the fastest melting glacier in Antarctica. Some are reassuring, others the opposite.","Recent research has led scientists to new conclusions about the fastest melting glacier in Antarctica. Some are reassuring, others the opposite.",,https://www.nytimes.com/2025/12/30/climate/thwaites-glacier-doomsday.html,Climate,,By Raymond Zhong,article,Climate,News,848,The New York Times,"Antarctic Regions, Research, Glaciers, Global Warming"
2025-12-27T10:01:45Z,Park Chan-wook and the Funny Thing About Stomach-Churning Horror,"When American studios wouldn’t back his film about a laid-off manager committing gruesome murders, the director returned to Korea. Now he has a hit on his hands.","When American studios wouldn’t back his film about a laid-off manager committing gruesome murders, the director returned to Korea. Now he has a hit on his hands.",,https://www.nytimes.com/2025/12/27/movies/park-chan-wook-no-other-choice-korea.html,Movies,,By Robert Ito,article,Arts&Leisure,News,1541,The New York Times,"Movies, Content Type: Personal Profile, Academy Awards (Oscars), Park Chan-Wook, South Korea, Lee Byung-hun (1970- ), No Other Choice (Movie)"
2025-12-20T04:35:07Z,A Timeline of How the Trump Administration Released and Withheld Epstein Files,A year of political pressure and partial disclosures preceded the release of long-sought records on Jeffrey Epstein.,A year of political pressure and partial disclosures preceded the release of long-sought records on Jeffrey Epstein.,,https://www.nytimes.com/2025/12/19/us/politics/epstein-files-release-timeline.html,U.S.,Politics,By Anushka Patil,article,Washington,News,929,The New York Times,"Sex Crimes, Politics and Government, Human Trafficking, Child Abuse and Neglect, Federal Bureau of Investigation, House Committee on Oversight and Government Reform, Justice Department, Bondi, Pamela J, Epstein, Jeffrey E (1953- ), Comer, James R, Trump, Donald J, Johnson, Mike (1972- )"
2025-11-25T20:44:11Z,Tracking Freezing Temperatures Across Europe,See detailed maps of the latest temperature forecasts across Europe.,See detailed maps of the latest temperature forecasts across Europe.,,https://www.nytimes.com/interactive/2025/world/europe/europe-cold-map-tracker.html,World,Europe,"By Lazaro Gamio, Zach Levitt, Eric Rabinowitz and William B. Davis",interactive,Graphics,Interactive Feature,0,The New York Times,"Europe, Weather, Temperature, Cold and Cold Spells"
2025-07-03T13:41:30Z,Tracking Heat Across Europe,See detailed maps of the latest temperature forecasts across Europe.,See detailed maps of the latest temperature forecasts across Europe.,,https://www.nytimes.com/interactive/2025/world/europe/heat-map-tracker.html,World,Europe,"By Lazaro Gamio, Zach Levitt and Erin McCann",interactive,Weather,Interactive Feature,0,The New York Times,"Heat and Heat Waves, Weather, Europe"
2025-12-14T10:02:39Z,Remember Snow Days?,Few things are as magical as waking up to a city wrapped in snow.,Few things are as magical as waking up to a city wrapped in snow.,,https://www.nytimes.com/2025/12/14/style/nyc-snow-storm-weather-photos.html,Style,,By Jeff Giles,article,Projects and Initiatives,News,933,The New York Times,"Snow and Snowstorms, New York City"
2025-11-25T20:43:09Z,Tracking Freezing Temperatures Across Canada,See detailed maps of the latest temperature forecasts across Canada.,See detailed maps of the latest temperature forecasts across Canada.,,https://www.nytimes.com/interactive/2025/world/canada/canada-cold-map-tracker.html,World,Canada,"By Lazaro Gamio, Zach Levitt, Eric Rabinowitz and William B. Davis",interactive,Graphics,Interactive Feature,0,The New York Times,"Weather, Canada, Cold and Cold Spells, Temperature"
2025-08-20T21:45:10Z,Tracking Heat Across Canada,See detailed maps of the latest temperature forecasts across Canada.,See detailed maps of the latest temperature forecasts across Canada.,,https://www.nytimes.com/interactive/2025/world/canada/canada-heat-map-tracker.html,World,Canada,"By Lazaro Gamio, Zach Levitt and Eric Rabinowitz",interactive,Graphics,Interactive Feature,0,The New York Times,"Heat and Heat Waves, Weather, National Centers for Environmental Prediction, Canada, Global Warming"
2025-12-29T10:00:28Z,Claire Brosseau Wants to Die. Will Canada Let Her?,Ms. Brosseau says mental illness has made her life unbearable. She wants a medically assisted death. Even her psychiatrists are split over whether she should have one.,Ms. Brosseau says mental illness has made her life unbearable. She wants a medically assisted death. Even her psychiatrists are split over whether she should have one.,,https://www.nytimes.com/2025/12/29/health/assisted-death-mental-illness-canada.html,Health,,By Stephanie Nolen and Chloë Ellingson,article,Science,News,3783,The New York Times,"Brosseau, Claire (1977- ), Mental Health and Disorders, Euthanasia and Assisted Suicide, Canada, Law and Legislation, Psychiatry and Psychiatrists, Death and Dying, Suicides and Suicide Attempts, your-feed-science, your-feed-healthcare, Content Type: Personal Profile"
2025-12-03T10:01:49Z,Your Guide to Paris,"From the must-see locations to the most frequently asked questions, our guide has all you need to plan your next visit.","From the must-see locations to the most frequently asked questions, our guide has all you need to plan your next visit.",,https://www.nytimes.com/interactive/2026/travel/paris-france-guide.html,Travel,,By Lindsey Tramuta,interactive,Travel,Interactive Feature,0,The New York Times,"Travel and Vacations, Paris (France), Hotels and Travel Lodgings, Restaurants, Museums, Shopping and Retail, vis-design, Seine River (France), Eiffel Tower (Paris), Louvre Museum, Sacre Coeur Basilica, Pantheon (Paris, France), Tuileries Gardens (Paris, France)"
2025-12-24T10:02:31Z,"ICE Sweeps Into Ohio, Stirring Fear Among Somalis and Other Immigrants","After Mayor Andrew Ginther of Columbus said that its policy prohibited local cooperation on immigration enforcement, Elon Musk called him a “traitor.”","After Mayor Andrew Ginther of Columbus said that its policy prohibited local cooperation on immigration enforcement, Elon Musk called him a “traitor.”",,https://www.nytimes.com/2025/12/24/us/ice-columbus-ohio-somalis-immigrants.html,U.S.,,By Billy Witz and Kevin Williams,article,National,News,1126,The New York Times,"Illegal Immigration, Deportation, United States Politics and Government, Immigration and Emigration, Somali-Americans, Refugees and Displaced Persons, Immigration and Customs Enforcement (US), Musk, Elon, Trump, Donald J, Columbus (Ohio), Ohio"
2025-12-05T10:02:14Z,From Dreamhouse to Nightmare? The Real Barbie Story Is Dark.,"As told in Tarpley Hitt’s rollicking “Barbieland,” the rise of America’s doll alter ego is much messier and more interesting than any movie.","As told in Tarpley Hitt’s rollicking “Barbieland,” the rise of America’s doll alter ego is much messier and more interesting than any movie.",,https://www.nytimes.com/2025/12/05/books/review/barbieland-tarpley-hitt.html,Books,Book Review,By Amanda Hess,article,BookReview,Review,926,The New York Times,"Books and Literature, Barbie (Doll), Toys, Mattel Inc, Barbieland: The Unauthorized History (Book), Hitt, Tarpley"
2025-08-17T15:06:15Z,"Terence Stamp, 87, Dies; British Cinema Luminary and ‘Superman’ Villain","Known for his “heartbreak blue eyes,” he also starred in “Billy Budd” and “The Collector” and had a memorable role in “The Adventures of Priscilla, Queen of the Desert.”","Known for his “heartbreak blue eyes,” he also starred in “Billy Budd” and “The Collector” and had a memorable role in “The Adventures of Priscilla, Queen of the Desert.”",,https://www.nytimes.com/2025/08/17/movies/terence-stamp-dead.html,Movies,,By Anita Gates,article,Obits,Obituary (Obit),1160,The New York Times,"Stamp, Terence, Deaths (Obituaries), Actors and Actresses, Movies, Great Britain, The Adventures of Priscilla, Queen of the Desert (Movie), Superman (Movie), Billy Budd (Movie)"
2025-12-18T16:15:06Z,A Hot Pink Carousel Touches Down in Switzerland,"Plus: Norwegian ski sweaters, an antique-filled hotel in Jakarta and more recommendations from T Magazine.","Plus: Norwegian ski sweaters, an antique-filled hotel in Jakarta and more recommendations from T Magazine.",,https://www.nytimes.com/2025/12/18/t-magazine/carsten-holler-carousel-st-moritz.html,T Magazine,,,article,TStyle,News,1354,The New York Times,"Hotels and Travel Lodgings, Rosewood Hotels and Resorts LLC, Holler, Carsten, Alps Mountains, Jakarta (Indonesia), Textiles, Skiing"
2025-10-16T20:20:00Z,Your Guide to Rome,"From the must-see locations to the most frequently asked questions, our guide has all you need to plan your next visit.","From the must-see locations to the most frequently asked questions, our guide has all you need to plan your next visit.",,https://www.nytimes.com/interactive/2026/travel/rome-italy-guide.html,Travel,,By Seth Sherwood,interactive,Travel,Interactive Feature,0,The New York Times,"Art, Bars and Nightclubs, Museums, Restaurants, Churches (Buildings), Travel and Vacations, Shopping and Retail, Roman Civilization, Historic Buildings and Sites, Monuments and Memorials (Structures), Pizza, Architecture, Pantheon (Rome), Colosseum (Rome), Rome (Italy), vis-design"
2025-11-24T19:41:14Z,The Race for Congress: Latest 2026 Polls,Track the latest congressional ballot surveys that ask who Americans plan to vote for in the 2026 midterm election.,Track the latest congressional ballot surveys that ask who Americans plan to vote for in the 2026 midterm election.,,https://www.nytimes.com/interactive/polls/congressional-vote-2026.html,Polls,,,interactive,Graphics,Interactive Feature,0,The New York Times,"House of Representatives, Elections, House of Representatives, Polls and Public Opinion, Midterm Elections (2026)"
